id,workitem_type,estimate,words,rel,sprint,assigned_to,new,doing,done,actual_work
1564902,Issue,,"encountered,error,findproductinventoryavailabilityfromproductinventorylook",,33,delossj,2017-04-03 07:21:42.110,2017-04-04 05:46:36.173,2017-04-05 01:27:43.973,0
1566353,Issue,,"after,clear,configuration,load,loading,relogin,taking,time",,,vitalim,2017-04-04 11:00:48.937,2017-04-18 04:08:11.110,2017-04-18 02:12:06.187,-1
1566358,Bug,,"during,encountered,error,parameter,pricing,quantityavailable",,,delossj,2017-04-04 11:14:48.933,2017-05-05 06:14:01.843,2017-05-05 09:22:33.760,0
1566371,Bug,,"adding,automated,messages,old,showing,tests",,33,delossj,2017-04-04 11:40:18.760,2017-04-24 22:49:36.643,2017-04-25 00:20:34.800,0
1566750,Bug,,"encountered,error,findproductinventoryavailabilityfromproductinventorylook",,33,delossj,2017-04-05 01:28:53.690,2017-04-25 00:24:39.660,2017-05-02 06:29:16.297,7
1568341,Bug,,"any,component,field,format,json,paste,unable",,34,delossj,2017-04-07 06:07:55.490,2017-04-11 06:01:14.440,2017-04-17 07:00:27.853,6
1568659,Bug,,"default,each,geography,have,header,sample,template,tsv,values",,34,delossj,2017-04-07 10:14:13.793,2017-04-17 02:50:02.720,2017-04-17 07:00:55.307,0
1570768,Bug,,"configuration,errors,intermittent,json,showing,tool",,34,panuelk,2017-04-11 06:24:29.670,2017-04-20 05:42:55.853,2017-04-24 01:17:20.247,3
1571136,Bug,,"changed,different,message,offer,protected,ruleset,then,used,warning",,34,panuelk,2017-04-11 10:49:32.460,2017-04-19 09:54:42.787,2017-04-20 03:13:37.100,0
1575516,Bug,,"pricing,slower,than,throughput",,34,delossj,2017-04-17 23:04:54.097,2017-04-18 00:55:27.970,2017-04-26 05:07:14.460,8
1575607,Bug,,"displaying,error,management,offer,test,tool",,34,panuelk,2017-04-18 02:39:09.100,2017-04-18 08:49:21.230,2017-04-18 08:53:04.313,0
1575653,Bug,,"display,epic,error,message,specific,unsupported,version",,34,panuelk,2017-04-18 04:30:55.573,2017-04-19 06:51:48.220,2017-04-19 07:48:05.427,0
1575662,Bug,,"existing,files,implementation,overrwrite,overwriting,unaligned,unticked",,34,rutaquc,2017-04-18 05:27:36.343,2017-04-26 10:58:12.350,2017-04-24 09:06:29.307,-3
1575667,Bug,,"data,epic,error,item,other,process,select,summary,trying",,34,panuelk,2017-04-18 05:37:14.707,2017-04-19 23:47:47.343,2017-04-19 23:54:32.660,0
1575672,Bug,,"default,elapsed,minutes,time",,34,panuelk,2017-04-18 05:41:59.660,2017-04-18 08:53:16.487,2017-04-18 08:55:03.910,0
1575835,Bug,,"add,alt,edit,keys,shortcut,unable,use",,34,panuelk,2017-04-18 08:55:21.097,2017-04-20 03:13:53.210,2017-04-20 05:42:20.887,0
1576234,Story,,"changes,dip",,37,panuelk,2017-04-19 01:13:18.010,2017-06-13 01:37:13.323,2017-06-13 01:37:26.900,0
1576582,Bug,,"config,current,data,pasting,replaces,text,tool,whole",,35,tungald,2017-04-19 08:58:54.627,2017-04-21 05:57:22.940,2017-04-25 08:09:02.303,4
1577224,Bug,,"clicked,configuration,duplicate,existing,exported,file,files,folder,message,overwrite,target,warning,were",,34,panuelk,2017-04-20 07:23:15.490,2017-04-20 09:28:36.537,2017-04-25 02:34:17.313,4
1577311,Bug,,"apo,artifact,automated,edited,offer,saved,sending,test,without",1.12,3,tungald,2017-04-20 09:47:27.030,2017-09-20 09:09:15.023,2017-09-21 09:45:50.150,1
1577816,Bug,,"adding,issues,management,offer,offers,synching",,35,panuelk,2017-04-21 02:48:34.960,2017-05-05 06:14:28.907,2017-05-08 02:01:08.063,2
1578887,Bug,,"available,error,messages,non,restrictions,sys,warning",,35,panuelk,2017-04-24 08:54:08.483,2017-04-25 02:37:58.037,2017-04-25 03:04:40.360,0
1578912,Bug,,"blank,dates,display,error,instead,invalid,offer,request,show,travel",,35,panuelk,2017-04-24 09:11:18.150,2017-04-25 03:42:31.003,2017-04-25 06:24:51.070,0
1578981,Issue,,"after,between,files,huge,importing,invalid,messages,output,space",,,panuelk,2017-04-24 09:46:17.070,2017-05-03 00:20:00.453,2017-05-03 00:49:17.953,0
1578993,Issue,,"aponvdw01,book,data,doing,logging,newskies,pricing,request,ssp,transaction,treatment",,,panuelk,2017-04-24 09:49:00.897,2017-04-25 02:08:07.583,2017-04-25 02:19:39.830,0
1579592,Bug,,"aponvdw01,book,data,doing,logging,newskies,pricing,request,ssp,transaction,treatment",,35,panuelk,2017-04-25 02:20:55.720,2017-04-26 01:34:01.973,2017-04-26 04:44:14.990,0
1580256,Bug,,"addendas,condition,evaluating,expected,multiple,operators,pricing,selection,value",,35,panuelk,2017-04-25 09:14:08.387,2017-04-26 05:27:56.320,2017-04-26 05:31:23.560,0
1580998,Bug,,"data,epic,error,get,instance,object,reference,set,summary",,35,delossj,2017-04-26 03:36:27.333,2017-04-26 05:34:04.340,2017-04-26 08:43:50.750,0
1581221,Issue,,"codes,fail,geography,import,invalid,there,variablestoset",,,panuelk,2017-04-26 07:07:36.250,2017-05-03 00:49:22.860,2017-05-03 07:57:56.423,0
1581354,Bug,,"executed,false,first,modified,rule,skipgeography,skipifgeographymatchalreadytrue,true,value",,35,panuelk,2017-04-26 08:51:21.360,2017-04-27 07:22:30.850,2017-04-27 09:55:27.020,0
1582098,Bug,,"10021,apo,default,empty,germanwings,hotfix,logging,paxtype,pricing,request,string,supplied,treatment",,35,delossj,2017-04-27 06:03:05.930,2017-04-27 09:30:17.403,2017-04-27 09:32:40.513,0
1582155,Bug,,"cli,config,few,importing,json,minutes,offers,takes,tool",,35,panuelk,2017-04-27 06:31:33.070,2017-05-02 01:15:55.197,2017-05-02 08:19:33.470,0
1582405,Bug,,"displayed,ips,list,treatment,values,view",,35,panuelk,2017-04-27 08:47:29.367,2017-04-27 09:02:04.747,2017-05-02 01:08:39.707,4
1584576,Bug,,"add,cli,data,default,epic,get,namespace,summary",,35,panuelk,2017-05-02 08:52:37.470,2017-05-03 02:12:03.360,2017-05-03 07:36:41.083,0
1584579,Bug,,"analytics,cannot,cli,data,epic,get,namespace,non,related,summary,sys,use,user",,35,panuelk,2017-05-02 09:00:54.100,2017-05-03 03:46:49.233,2017-05-03 07:38:10.680,0
1585178,Bug,,"after,between,files,huge,importing,invalid,messages,output,space",,35,panuelk,2017-05-03 00:50:13.000,2017-05-03 02:13:26.070,2017-05-03 02:27:03.313,0
1585185,Bug,,"config,data,epic,json,placed,process,summary,treatments,tree,under",,35,panuelk,2017-05-03 00:58:49.210,2017-05-03 07:43:01.080,2017-05-03 07:47:23.113,0
1585215,Bug,,"characters,cli,code,config,dips,invalid,ips,json,validate",,35,panuelk,2017-05-03 01:35:04.080,2017-05-03 07:49:57.167,2017-05-03 23:50:14.520,0
1585414,Bug,,"best,price,treatment,window,working",,35,tungald,2017-05-03 06:26:04.653,2017-05-03 09:55:39.440,2017-05-04 09:34:46.600,0
1585495,Bug,,"codes,fail,geography,import,invalid,there,variablestoset",,35,delossj,2017-05-03 07:58:40.123,2017-05-03 23:16:01.650,2017-05-04 07:20:40.953,0
1586368,Issue,,"cli,during,error,exception,occurs,pricing,server,test,tool",,,tungald,2017-05-04 07:59:26.140,2017-05-04 13:37:38.513,2017-05-10 00:58:15.880,5
1586856,Bug,,"detail,dip,failure,import,importing,lack,messages,sets,validation",,35,delossj,2017-05-04 23:56:50.843,2017-05-05 01:12:17.937,2017-05-05 01:13:18.940,0
1591677,Bug,,"duplicate,encountered,error,geography,import,item",,36,panuelk,2017-05-10 03:23:00.303,2017-05-10 23:37:56.727,2017-05-11 09:02:52.280,0
1591749,Bug,,"database,import,logged,offer,product",,36,panuelk,2017-05-10 04:38:02.380,2017-05-11 02:51:32.197,2017-05-11 10:10:22.567,0
1600120,Bug,,"display,good,offers,price,recommendation",,37,delossj,2017-05-19 06:19:02.863,2017-06-28 02:55:15.230,2017-06-28 03:47:30.530,0
1601564,Bug,,"discrepancy,epic,process,summary",,37,panuelk,2017-05-23 00:17:18.083,2017-06-27 03:19:07.207,2017-06-28 06:29:00.997,1
1608026,Bug,,"geography,template,tsv,update",,41,vitalim,2017-05-30 07:24:29.873,2017-07-03 09:54:22.463,2017-07-03 09:54:42.057,0
1609154,Bug,,"blank,input,parameter,source,space,system",,38,panuelk,2017-05-31 05:13:11.247,2017-06-07 23:50:53.417,2017-06-08 01:03:23.440,0
1609376,Bug,,"index,product,range,types",,38,panuelk,2017-05-31 09:03:58.373,2017-06-07 01:37:33.400,2017-06-07 01:45:40.537,0
1609454,Bug,,"edit,exception,name,product,server,type",,38,tungald,2017-05-31 10:23:35.817,2017-06-07 07:22:10.063,2017-07-05 04:50:54.873,27
1611275,Bug,,"larger,message,offer,pct,target,than,warning",,40,panuelk,2017-06-02 03:00:33.370,2017-07-04 02:42:36.497,2017-07-04 04:02:16.303,0
1611472,Bug,,"align,context,data,message,offer,setting,type",,40,panuelk,2017-06-02 09:11:50.677,2017-07-04 04:04:25.617,2017-07-05 07:41:41.790,1
1611474,Bug,,"buttons,edit,enabled,offer,product,products,remove,selected",,38,panuelk,2017-06-02 09:19:46.007,2017-06-08 01:06:44.880,2017-06-08 02:01:56.967,0
1611849,Bug,,"dip,during,pricing,timeouts,values",,38,delossj,2017-06-04 23:45:26.400,2017-06-05 03:50:30.670,2017-06-05 05:23:42.730,0
1611910,Bug,,"filter,input,parameter,working",,38,tungald,2017-06-05 02:20:40.360,2017-06-06 08:59:18.110,2017-06-07 06:14:18.193,0
1612027,Bug,,"consistency,input,name,parameter,parametercode,replace",,38,panuelk,2017-06-05 05:43:37.820,2017-06-07 02:17:25.933,2017-06-07 03:41:00.460,0
1612032,Bug,,"adding,exception,occurs,provider,providers,server",,38,tungald,2017-06-05 05:52:37.360,2017-06-06 08:39:32.780,2017-06-06 09:00:35.830,0
1612274,Bug,,"apo,configuration,error,get,item,json,object,reference,selected,showing,tool",,38,panuelk,2017-06-05 09:08:38.747,2017-06-07 01:46:39.020,2017-06-07 02:17:17.790,0
1612792,Bug,,"code,editing,exception,existing,occured,product,server,variation",,38,panuelk,2017-06-06 01:45:33.813,2017-06-07 01:01:52.763,2017-06-07 08:53:27.957,0
1612811,Bug,,"index,products,range",,38,panuelk,2017-06-06 01:51:48.067,2017-06-06 09:04:05.540,2017-06-07 00:57:32.170,0
1612968,Bug,,"accept,filter,keyboard,providers,spaces,strokes",,38,panuelk,2017-06-06 06:27:56.107,2017-06-08 02:04:53.800,2017-06-08 02:18:36.587,0
1613089,Issue,,"changes,format,logging,treatment",,38,delossj,2017-06-06 07:36:39.207,2017-07-04 02:56:29.097,2017-07-04 02:57:03.393,0
1613102,Bug,,"connector,data,deployment,fake,update",,38,delossj,2017-06-06 07:54:38.070,2017-06-08 07:26:16.390,2017-06-08 07:26:59.517,0
1613105,Bug,,"allowed,duplicate,name,product",,38,tungald,2017-06-06 07:56:54.930,2017-06-07 05:12:38.790,2017-06-07 05:29:13.883,0
1613137,Bug,,"configuration,displayed,get,json,option,rules,tool",,,limmari,2017-06-06 08:15:49.593,2017-06-06 09:10:18.120,2017-06-06 09:12:37.043,0
1613148,Bug,,"after,apo,configuration,default,derived,error,get,input,json,parameter,select,set,tool",,38,panuelk,2017-06-06 08:30:53.240,2017-06-08 02:20:35.243,2017-06-08 04:04:32.680,0
1613217,Bug,,"being,currently,delete,exception,occurs,product,server,trying,type,types,used",,38,panuelk,2017-06-06 09:48:37.693,2017-06-07 23:42:52.183,2017-06-07 23:49:40.120,0
1614061,Bug,,"code,copied,error,occurs,offer,same,validation",,38,tungald,2017-06-07 08:58:30.530,2017-06-08 09:53:09.693,2017-06-08 09:54:19.630,0
1614672,Bug,,"clear,cli,configuration,controlled,dip,key,nonsys,sys,system,users",,40,delossj,2017-06-08 01:38:55.857,2017-07-04 07:58:12.920,2017-07-12 22:36:19.940,8
1614799,Bug,,"apo,being,epic,logged,logs",,,delossj,2017-06-08 05:03:33.320,2017-06-08 07:27:37.243,2017-06-08 07:29:47.760,0
1614854,Bug,,"calculating,currencyconversion,internal,invalid,object,prices,refers,synonym,treatment",,40,panuelk,2017-06-08 06:30:42.220,2017-07-10 03:01:23.760,2017-07-11 09:11:35.287,1
1614995,Bug,,"cli,configuration,epicsummary,get,json,supported",,36,panuelk,2017-06-08 09:37:21.637,2017-06-29 23:50:02.717,2017-06-29 23:50:54.810,0
1615022,Bug,,"cli,configuration,empty,json,record,rule,specific,viewing",,38,tungald,2017-06-08 10:25:25.843,2017-06-09 02:03:15.367,2017-06-09 02:03:56.880,0
1615028,Bug,,"clicked,entering,input,instance,object,parameters,reference,set,values,without",,38,tungald,2017-06-08 10:43:51.620,2017-06-09 01:56:37.553,2017-06-09 04:36:31.930,0
1615067,Bug,,"duplicate,epic,error,look,occurs,pricing,product,request,used",,38,panuelk,2017-06-08 12:23:47.420,2017-06-09 01:44:45.030,2017-06-09 01:44:51.153,0
1624245,Bug,,"bottommost,currencies,placed,requested,screen,select,selection,topmost,value",,39,tungald,2017-06-21 03:51:51.260,2017-06-21 07:51:07.100,2017-06-22 03:32:38.380,0
1624261,Bug,,"bottommost,combinations,default,generate,placed,requested,screen,selection,value",,39,tungald,2017-06-21 05:27:34.177,2017-06-21 13:20:11.620,2017-06-21 13:23:29.097,0
1624272,Bug,,"blank,currency,default,even,items,requested,selected,selection,set,value",,39,panuelk,2017-06-21 05:50:23.980,2017-06-21 08:19:53.680,2017-06-21 13:28:51.340,0
1625289,Bug,,"cli,displayed,error,exception,file,importing,invalid,selection,server,tsv,value",,39,delossj,2017-06-22 09:25:14.100,2017-06-28 05:46:39.413,2017-06-28 06:48:54.083,0
1626041,Bug,,default,,39,panuelk,2017-06-23 10:02:06.933,2017-06-29 23:46:24.770,2017-06-29 23:47:12.557,0
1626053,Bug,,"default,display,file,grid,pasted,price,requested,selection,space,tsv,value",,39,panuelk,2017-06-23 10:37:48.810,2017-06-29 23:49:20.793,2017-06-30 02:02:53.147,0
1628940,Bug,,"currency,default,grid,missing,percentage,price,relative,row,selection,static,switched,type,value",,40,delossj,2017-06-29 02:44:32.333,2017-06-29 07:09:56.017,2017-06-29 08:26:42.270,0
1629165,Bug,,"currencies,disappears,removed,requested,screen,select,selection,value",,40,delossj,2017-06-29 06:57:32.543,2017-06-30 02:54:55.347,2017-06-30 02:55:35.813,0
1629267,Bug,,"default,elapsed,epic,get,record,showing,summary,time",,40,panuelk,2017-06-29 07:59:07.797,2017-07-04 00:40:51.260,2017-07-04 01:58:01.350,0
1630102,Bug,,"derived,error,exception,expression,include,input,parameter,part,pricing,request,server",,40,delossj,2017-06-30 04:09:27.203,2017-07-04 00:30:16.980,2017-07-04 03:52:38.550,0
1630104,Bug,,"derived,epic,error,exception,expression,include,input,logs,parameter,part,pricing,request,server,traceable,verbose",,40,panuelk,2017-06-30 04:11:28.203,2017-07-03 05:56:48.200,2017-07-03 09:37:04.100,0
1631539,Bug,,"credentials,encountered,error,invalid,log,unfriendly,used",,40,tungald,2017-07-03 03:15:29.170,2017-07-03 06:22:23.850,2017-07-04 06:51:10.557,1
1631679,Bug,,"button,edit,open,percentage,price,prices,relative,selection,switched,type,value",,40,panuelk,2017-07-03 06:45:30.703,2017-07-04 00:07:48.407,2017-07-04 00:39:35.327,0
1633085,Bug,,"available,items,placed,requested,selected,selection,topmost,value",,40,tungald,2017-07-05 06:53:14.440,2017-07-05 08:30:54.077,2017-07-05 08:56:08.447,0
1634892,Bug,,"clear,cli,configuration,controlled,key,product,sys,system,types,users",,40,panuelk,2017-07-07 02:27:46.240,2017-07-11 03:42:13.180,2017-07-12 05:44:15.833,1
1634893,Bug,,"clear,cli,configuration,controlled,key,provider,sys,system,users",,40,tungald,2017-07-07 02:27:48.660,2017-07-11 10:15:37.803,2017-07-14 00:45:02.853,2
1634894,Bug,,"clear,cli,configuration,controlled,input,key,nonsys,parameters,sys,system,users",,40,delossj,2017-07-07 02:27:50.083,2017-07-12 22:51:23.553,2017-07-12 22:52:34.700,0
1634895,Bug,,"clear,cli,configuration,controlled,key,nonsys,settings,sys,system,users",,40,panuelk,2017-07-07 02:27:52.427,2017-07-12 05:47:53.567,2017-07-12 06:46:25.313,0
1636071,Story,,"basic,enhance,gui,rules",1.12,3,delossj,2017-07-10 06:51:49.347,2017-09-14 02:35:47.920,2017-10-03 08:08:47.087,19
1636783,Story,,"ability,add,azul,env,grandfathering,log,ordinal,production,treatment",,40,tungald,2017-07-10 23:09:33.560,2017-07-14 02:49:46.750,2017-07-19 07:14:35.613,5
1639592,Bug,,"added,artifact,automated,exception,file,occured,offer,opening,server,tests,through",,41,delossj,2017-07-13 03:47:28.027,2017-07-24 01:22:21.577,2017-07-25 00:37:13.127,0
1645212,Bug,,"fix,management,name,offer,rule,set,sets,sorting,type",1.12,6,panuelk,2017-07-19 08:20:02.230,2017-10-18 01:50:35.260,2017-10-18 07:33:38.673,0
1645215,Bug,,"because,being,definition,endpoint,optimized,price,pricing,returned,selling,system,wrong",,41,tungald,2017-07-19 08:20:53.247,2017-07-19 10:15:52.527,2017-07-19 10:36:13.157,0
1645224,Bug,,"appears,associated,configuration,list,multiple,offers,product,test,times,tool",,41,tungald,2017-07-19 08:35:31.180,2017-07-19 09:13:33.787,2017-07-20 02:40:54.000,0
1645437,Story,,"analysis,obiee,other,powerbi,provide,tableau,tempalte",1.12,4,limmari,2017-07-20 00:38:43.237,2017-10-03 08:08:47.087,2017-11-23 05:59:19.903,50
1645574,Bug,,"automated,cannot,code,offer,run,spaces,tests",,41,delossj,2017-07-20 04:10:25.860,2017-07-24 01:00:10.600,2017-07-24 01:04:47.623,0
1646282,Bug,,"automated,command,exclude,fails,run,second,test,tests",,,panuelk,2017-07-21 08:29:10.237,2017-07-24 00:41:38.620,2017-07-24 06:39:07.160,0
1646344,Bug,,"apo,cli,connection,error,non,running,specific,sys,test,use,user",,,limmari,2017-07-21 09:43:50.000,2017-07-24 02:41:09.237,2017-07-24 02:45:05.827,0
1646753,Bug,,"deployed,epic,exception,local,occurred",,41,tungald,2017-07-24 02:01:06.283,2017-07-24 02:01:48.380,2017-07-24 02:08:02.793,0
1647207,Bug,,"apo,connection,count,displays,elapsed,epic,instead,log,logs,number,records,test,total",,41,delossj,2017-07-24 09:13:45.540,2017-07-26 04:00:21.223,2017-07-26 05:05:10.147,0
1647226,Bug,,"error,exception,non,occurred,pricing,running,server,sys,test,tool,user,verbose",,41,deguzmm,2017-07-24 09:57:49.983,2017-08-08 02:48:35.633,2017-08-08 02:48:47.227,0
1647548,Bug,,"action,adding,artifacts,changes,file,json,pricing,scenarios,test",,,panuelk,2017-07-25 01:05:41.780,2017-07-27 00:15:26.817,2017-07-27 00:18:43.667,0
1647590,Bug,,"actual,automated,automatically,command,during,even,file,generated,included,json,test,was",,42,panuelk,2017-07-25 02:36:29.147,2017-08-01 01:14:30.670,2017-08-01 04:44:29.077,0
1647755,Bug,,"actual,automated,connectivitytest,failed,json,output,result,running,test",,,delossj,2017-07-25 06:22:55.450,2017-07-26 05:07:27.970,2017-07-26 05:11:18.147,0
1647770,Bug,,"connectivity,getancillaryconfiguration,included,logs,test",,,delossj,2017-07-25 06:52:37.440,2017-07-26 05:11:39.613,2017-07-27 03:33:20.123,0
1649455,Bug,,"exception,existing,importing,occurs,product,productcode,productname,server,type",,41,panuelk,2017-07-27 02:29:08.747,2017-07-27 07:32:46.230,2017-07-27 07:36:54.343,0
1649533,Bug,,,,42,delossj,2017-07-27 03:53:51.533,2017-08-01 01:06:55.227,2017-08-01 01:07:06.867,0
1649858,Bug,,"after,automated,console,folder,loaded,logging,management,still,test,tests",,,delossj,2017-07-27 08:32:31.580,2017-08-01 01:10:20.523,2017-08-01 01:10:28.590,0
1651349,Bug,,"enumeration,incorrect,triptype",1.12,6,delossj,2017-07-31 01:27:27.273,2017-10-17 08:59:30.930,2017-10-17 09:14:04.720,0
1651843,Bug,,"after,def,error,moving,object,reference,shows,sys,user,versa,vice",,42,delossj,2017-07-31 09:58:31.857,2017-08-01 01:14:42.390,2017-08-01 09:51:37.370,0
1651844,Bug,,"automated,cleanup,directory,tests",,42,tungald,2017-07-31 10:01:19.387,2017-08-01 01:24:12.223,2017-08-01 05:33:35.410,0
1651850,Bug,,"cannot,config,controlled,import,json,modify,non,product,sys,through,tool,type,users",1.12,2,tungald,2017-07-31 10:09:19.640,2017-09-08 01:43:20.370,2017-09-08 09:24:57.013,0
1652932,Bug,,"adding,after,artifact,automated,before,json,removed,scenario,scenarios,test",1.12,2,delossj,2017-08-01 08:10:55.963,2017-09-08 07:41:19.830,2017-09-08 07:54:43.430,0
1653036,Bug,,"accepts,blank,code,management,name,product,types",,42,panuelk,2017-08-01 10:08:39.707,2017-08-02 00:02:19.837,2017-08-02 00:02:41.837,0
1655340,Story,,"debts,tech",1.12,1,vitalim,2017-08-03 03:11:29.707,2017-10-03 08:06:48.540,2017-10-03 08:06:54.053,0
1657527,Story,,"ability,add,code,collect,currency,requested",1.12,4,deguzmm,2017-08-07 01:17:59.020,2017-10-03 08:08:47.087,2017-11-03 02:54:18.673,30
1659546,Story,,"ability,add,bit,persisted,treatmentinputparameter,use,writing",1.12,4,delossj,2017-08-09 01:18:52.630,2017-10-20 03:55:40.407,2017-11-23 05:59:14.593,34
1660793,Bug,,"bug,dummy",,,panuelk,2017-08-10 07:52:55.013,2017-08-10 08:08:05.560,2017-08-10 08:11:56.060,0
1663368,Bug,,"changes,contract,interop,required",,,delossj,2017-08-14 02:20:38.357,2017-08-16 07:36:56.973,2017-08-16 07:37:17.207,0
1666859,Issue,,"encountered,error,hotfix,object,reference,skies,working",,,delossj,2017-08-16 07:22:42.627,2017-08-16 07:37:49.160,2017-08-16 08:03:10.413,0
1667575,Bug,,"automated,enabled,non,sys,tests,users,verbose",1.12,1,delossj,2017-08-17 08:13:25.300,2017-08-17 08:29:28.380,2017-08-17 09:10:28.250,0
1669417,Bug,,"automated,config,displaying,json,messages,system,tests,tool,versa,vice",1.12,2,delossj,2017-08-22 06:08:34.557,2017-08-31 08:49:32.360,2017-08-31 08:59:26.313,0
1670352,Issue,,"between,dev,idempotency,smoke,test",1.12,2,panuelk,2017-08-23 06:43:30.787,2017-09-07 06:40:07.283,2017-09-11 09:05:16.137,4
1672172,Bug,,"displayed,empty,error,message,omitted,subject",,,vitalim,2017-08-25 03:39:17.537,2017-08-25 08:58:53.420,2017-08-25 08:59:26.873,0
1674799,Bug,,"apo,error,internal,service",,,delossj,2017-08-30 03:31:13.010,2017-08-30 06:45:38.797,2017-08-30 07:31:35.867,0
1675055,Issue,,"management,operations,performance,poor",,,vitalim,2017-08-30 05:51:57.970,2017-11-23 06:15:08.247,2017-11-23 06:15:14.183,0
1675983,Issue,,"azul,data,errors,logging,prod,treatment",,,delossj,2017-08-31 04:16:03.490,2017-09-15 04:07:51.043,2017-09-15 07:28:46.370,0
1678248,Bug,,"accepted,artifact,automated,case,different,duplicate,file,letter,name,tests",1.12,2,panuelk,2017-09-04 09:09:23.830,2017-09-05 01:36:42.510,2017-09-05 02:10:10.453,0
1678255,Bug,,"accepted,automated,case,different,duplicate,folder,letter,name,scenario,tests",1.12,2,delossj,2017-09-04 09:25:06.257,2017-09-05 01:44:52.197,2017-09-05 02:59:48.970,0
1678496,Story,,"improve,logging,treatment",1.12,3,tungald,2017-09-05 02:03:11.250,2017-09-14 04:06:54.217,2017-09-14 04:13:11.467,0
1679443,Story,,"ability,add,dip,evaluation,order,save",1.12,4,delossj,2017-09-06 02:48:53.477,2017-09-27 06:39:02.210,2017-11-03 02:54:34.613,36
1686608,Bug,,"cannot,controlled,import,modify,non,providers,sys,through,users",1.13,0,panuelk,2017-09-08 07:42:59.107,2017-11-27 07:48:01.940,2017-11-27 08:16:10.067,0
1694635,Bug,,"allows,artifact,artifacts,select,spaces",1.12,3,delossj,2017-09-15 07:27:16.950,2017-10-11 02:38:31.750,2017-10-11 07:44:41.637,0
1696365,Bug,,"calculating,cast,encountered,object,prices,treatment,type,unable",1.12,3,tungald,2017-09-18 09:29:34.573,2017-09-19 04:36:08.450,2017-09-20 02:20:43.577,0
1697775,Bug,,"artifact,deploy,duplicate,edit,name,offer,prompts,then,trying",1.12,3,panuelk,2017-09-20 08:51:41.057,2017-09-21 00:51:13.923,2017-09-21 00:56:42.587,0
1698220,Bug,,"automated,existing,incorrect,json,pricing,scenarios,select,test",1.12,3,panuelk,2017-09-21 03:37:52.330,2017-09-21 05:58:57.293,2017-09-21 06:04:38.870,0
1698222,Bug,,"automated,button,deploy,rename,scenario,test",1.12,3,panuelk,2017-09-21 03:39:22.180,2017-09-21 06:04:49.660,2017-09-21 06:41:32.540,0
1698248,Bug,,"automated,button,clear,edit,editing,request,response,scenario,selected,test,tool,while",1.12,3,panuelk,2017-09-21 03:53:59.517,2017-09-21 06:09:43.700,2017-09-21 06:38:33.957,0
1698254,Bug,,"artifact,automated,bar,change,saving,test,title",1.12,3,panuelk,2017-09-21 03:59:26.027,2017-09-21 06:12:39.710,2017-09-21 06:12:55.357,0
1698364,Bug,,"automated,cleared,intermittent,issue,opened,request,response,test,tool",1.12,3,panuelk,2017-09-21 06:23:41.393,2017-09-22 00:09:52.233,2017-09-22 00:12:55.897,0
1698370,Bug,,"artifact,automated,clear,configuration,json,selected,test,tool",1.12,3,panuelk,2017-09-21 06:29:06.647,2017-09-21 07:01:44.537,2017-09-21 07:06:36.243,0
1699084,Bug,,"artifact,automated,error,existing,show,test",1.12,3,panuelk,2017-09-22 06:48:49.700,2017-09-22 08:17:17.547,2017-09-22 08:20:21.563,0
1700481,Bug,,"automated,deploy,remove,test,tooltip",1.12,4,panuelk,2017-09-26 02:59:10.443,2017-10-02 02:40:16.750,2017-10-02 03:30:13.183,0
1704085,Bug,,"allowed,change,characters,error,length,message,selection,show,value",1.12,6,panuelk,2017-09-29 02:04:41.300,2017-10-18 00:08:58.283,2017-10-18 01:44:13.973,0
1704588,Story,,"add,permissions",1.12,6,deguzmm,2017-09-29 14:17:28.827,2017-11-21 23:50:21.177,2017-11-21 23:50:29.507,0
1705825,Bug,,"able,authenticate,authentication,cli,provider,request,was",1.12,4,panuelk,2017-10-02 06:22:50.903,2017-10-02 08:40:39.900,2017-10-02 08:48:44.943,0
1707510,Bug,,"correct,endutc,findsettingversion,given,return,startutc,versions",1.12,5,beckrob,2017-10-03 07:51:24.353,2017-10-03 13:16:13.893,2017-10-03 14:00:35.400,0
1708458,Bug,,"expecting,find,procs,record,records,return,version",1.12,5,beckrob,2017-10-04 11:40:28.843,2017-10-04 16:03:54.440,2017-10-04 16:04:09.237,0
1722108,Bug,,"cli,file,help,import,update",1.12,5,tungald,2017-10-11 06:40:46.300,2017-10-11 10:43:03.127,2017-10-11 11:32:03.063,0
1723069,Bug,,"config,logcollectorfilter,missing",1.12,6,tungald,2017-10-12 02:45:17.477,2017-10-18 06:11:33.930,2017-10-18 06:12:27.370,0
1727742,Bug,,"cannot,export,having,independently,its,name,own,revision,rules,ruleset,rulesets,same,version",,10,tungald,2017-10-16 11:20:21.830,2017-10-18 06:13:35.480,2017-10-18 06:13:43.527,0
1728037,Bug,,"cli,configuration,configurations,correct,examples,export,file,help,update",1.12,6,panuelk,2017-10-17 01:31:11.813,2017-10-17 06:12:29.430,2017-10-17 06:22:24.127,0
1728871,Bug,,"add,code,displayed,edit,management,non,opened,renderable,rule,rules,rulesetname,sequence,set,sets,tab,via,view,window",1.12,6,tungald,2017-10-18 09:05:17.390,2017-10-23 06:34:39.577,2017-10-23 07:32:47.533,0
1728879,Bug,,"bar,incorrect,label,management,rules,title,window",1.12,6,tungald,2017-10-18 09:19:17.330,2017-10-23 12:02:38.850,2017-10-23 12:13:25.173,0
